row_id,TEXT,LABEL,source
553,this just doesn t have enough power to massage my shoulders and neck .,0,original
553_nlpaug,this just doesn t have enough power to massage my shoulders and neck .,0,nlpaug
554,"they pee in it about once a week ,  if that .",0,original
554_nlpaug,"they pee in it about once a week , if that .",0,nlpaug
555,"this film is so slick , superficial and trend-hoppy , that it 's easy to imagine that a new software program spit out the screenplay .",0,original
555_nlpaug,"this film is so slick , superficial and trend-hoppy , that it 's easy to imagine that a computer software program spit out the screenplay .",0,nlpaug
556,this is n't a `` friday '' worth waiting for .,0,original
556_nlpaug,this ' n't a `` friday '' worth waiting for .,0,nlpaug
557,"the vampire thriller blade ii starts off as a wild hoot and then sucks the blood out of its fun -- toward the end , you can feel your veins cringing from the workout .",0,original
557_nlpaug,"the vampire thriller blade ii starts out as a wild hoot and then sucks the blood out of its fun -- toward the end , you can feel your veins cringing from the workout .",0,nlpaug
558,also these attachment pieces are very easy to clean .,1,original
558_nlpaug,also these attachment pieces are very easy to clean .,1,nlpaug
559,"not so much funny as aggressively sitcom-cute , it 's full of throwaway one-liners , not-quite jokes , and a determined tv amiability that allen personifies .",0,original
559_nlpaug,"not so much funny as aggressively sitcom-cute . it 's full of throwaway one-liners , not-quite jokes , and a little tv amiability that allen personifies .",0,nlpaug
560,i simply treated it how i would assume a curling iron works .,0,original
560_nlpaug,i simply treated it how i would assume a curling iron works .,0,nlpaug
561,"lanie 's professional success means she must be a failure at life , because she 's driven by ambition and does n't know how to have fun .",0,original
561_nlpaug,"lanie 's professional success means she must be a failure at life , because she 's driven by ambition and does n't know how to have fun .",0,nlpaug
562,"an enthralling , playful film that constantly frustrates our desire to know the ` truth ' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to .",1,original
562_nlpaug,"an enthralling , playful film that constantly frustrates our desire to know the ` truth ' about this book , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to .",1,nlpaug
563,"the furious coherence that -lrb- deniro -rrb- brings to this part only underscores the fuzzy sentimentality of the movie itself , which feels , as it plods toward the end , less like a movie than like the filmed reading of a script in need of polishing .",0,original
563_nlpaug,"the emotional coherence that -lrb- deniro -rrb- brings to this part only underscores the fuzzy sentimentality of the film itself , which feels , as it plods toward the end , less like a movie than like the filmed version of a script in need of polishing .",0,nlpaug
564,i will never again purchase another game where this is a requirement .,0,original
564_nlpaug,i will never again purchase another game where this is a requirement .,0,nlpaug
565,a masterpiece four years in the making .,1,original
565_nlpaug,a masterpiece four years in the making .,1,nlpaug
566,what really surprises about wisegirls is its low-key quality and genuine tenderness .,1,original
566_nlpaug,what really surprises about wisegirls is its low-key quality and genuine tenderness .,1,nlpaug
567,some reviewers complained of grounds in the coffee .,1,original
567_nlpaug,some reviewers complained about grounds in the coffee .,1,nlpaug
568,i love cheetos and any artificially or naturally enhanced cheese snack .,0,original
568_nlpaug,i love cheetos and any artificially or naturally enhanced cheese snack .,0,nlpaug
569,we use these alot and they work great .,1,original
569_nlpaug,we use these alot and they work great .,1,nlpaug
570,there 's a vastness implied in metropolis that is just breathtaking .,1,original
570_nlpaug,there 's a vastness implied in metropolis that is just breathtaking .,1,nlpaug
571,what might have been a predictably heartwarming tale is suffused with complexity .,1,original
571_nlpaug,what might have been a predictably heartwarming tale is suffused with complexity .,1,nlpaug
572,i would definitely recommend this for a cute case .,1,original
572_nlpaug,i would definitely recommend it for a cute case .,1,nlpaug
573,"good for a few unintentional laughs , `` extreme ops '' was obviously made for the `` xxx '' crowd , people who enjoy mindless action without the benefit of decent acting , writing , and direction .",0,original
573_nlpaug,"good for a few unintentional laughs , `` extreme ops '' was specifically made for the `` xxx '' crowd , people who enjoy mindless action with the benefit of decent acting , writing , and direction .",0,nlpaug
574,we have used ours at least a couple of hundred times .,1,original
574_nlpaug,we have done ours at least a couple of hundred times .,1,nlpaug
575,b. -rrb- that sure is pathetic !,0,original
575_nlpaug,b. well that sure is pathetic !,0,nlpaug
576,love it !  really handy to set by the stove .,1,original
576_nlpaug,love it ! really handy to set on the stove .,1,nlpaug
577,the good pieces that i manages to salvage the birds refuse to touch .,0,original
577_nlpaug,the good pieces that i manages to make the birds refuse to touch .,0,nlpaug
578,"a deceivingly simple film , one that grows in power in retrospect .",1,original
578_nlpaug,"a deceivingly simple film , one that grows in power in retrospect .",1,nlpaug
579,but these knives are well worth their price .,1,original
579_nlpaug,but these knives are well worth their price .,1,nlpaug
580,"the premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in , but the film must have been written ... in the thrall of a vicious hangover .",0,original
580_nlpaug,"the idea for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in , but the film may have been written while in the thrall of a vicious hangover .",0,nlpaug
581,"a comprehensive and provocative film -- one that pushes the boundaries of biography , and challenges its audience .",1,original
581_nlpaug,"a comprehensive and provocative film -- one that pushes the boundaries of biography , and challenges the audience .",1,nlpaug
582,the production values are up there .,1,original
582_nlpaug,the highest values are up there .,1,nlpaug
583,"i hated the color that was sent to me ,  pale chalky beige .",0,original
583_nlpaug,"i hated the color that was sent to me , the chalky beige .",0,nlpaug
584,"whatever the case ,  i couldn t be more unhappy with this purchase .",0,original
584_nlpaug,"whatever the case , i couldn t be more unhappy with this purchase .",0,nlpaug
585,an intelligent fiction about learning through cultural clash .,1,original
585_nlpaug,an intelligent fiction about learning and cultural clash .,1,nlpaug
586,easy to apply and it works very well .,1,original
586_nlpaug,easy to apply and it works very well .,1,nlpaug
587,engagingly captures the maddening and magnetic ebb and flow of friendship .,1,original
587_nlpaug,engagingly captures the maddening and magnetic ebb and flow of life .,1,nlpaug
588,"this is what s affordable right now ,  so it has to do .",1,original
588_nlpaug,"this is what s affordable right now , so it has to do .",1,nlpaug
589,ranks among willams ' best screen work .,1,original
589_nlpaug,ranks among willams ' best screen work .,1,nlpaug
590,blade release buttons are simple to use which makes cleaning easy .,1,original
590_nlpaug,blade release buttons are simple to use which makes cleaning easy .,1,nlpaug
591,i contacted the seller and was given a refund .,0,original
591_nlpaug,i contacted the seller and was given a refund .,0,nlpaug
